,rank,date,title,artist1,artist2,peak_pos,wks_chart,b_url,lyrics,g_url
4941,94,2012-12-15,Too Close,Melanie Martinez,,94,1,https://www.billboard.com/charts/hot-100/2012-12-15,,https://www.genius.com/Melanie-Martinez-Too-Close-lyrics
4942,95,2012-12-15,Are You Happy Now?,Cassadee Pope,,95,1,https://www.billboard.com/charts/hot-100/2012-12-15,,https://www.genius.com/Cassadee-Pope-Are-You-Happy-Now-lyrics
4943,96,2012-12-15,One Of Those Nights,Tim McGraw,,96,1,https://www.billboard.com/charts/hot-100/2012-12-15,,https://www.genius.com/Tim-McGraw-One-Of-Those-Nights-lyrics
4944,97,2012-12-15,Representin',Ludacris,['Kelly Rowland'],97,1,https://www.billboard.com/charts/hot-100/2012-12-15,,https://www.genius.com/Ludacris-Representin-lyrics
4945,98,2012-12-15,A Thousand Years (Part 2),Christina Perri,['Steve Kazee'],53,3,https://www.billboard.com/charts/hot-100/2012-12-15,,https://www.genius.com/Christina-Perri-A-Thousand-Years-Part-2-lyrics
4946,99,2012-12-15,Oath,Cher Lloyd,['Becky G'],99,1,https://www.billboard.com/charts/hot-100/2012-12-15,,https://www.genius.com/Cher-Lloyd-Oath-lyrics
4947,100,2012-12-15,Give It All We Got Tonight,George Strait,,94,2,https://www.billboard.com/charts/hot-100/2012-12-15,,https://www.genius.com/George-Strait-Give-It-All-We-Got-Tonight-lyrics
4948,1,2012-12-22,Locked Out Of Heaven,Bruno Mars,,1,10,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/Bruno-Mars-Locked-Out-Of-Heaven-lyrics
4949,2,2012-12-22,Diamonds,Rihanna,,1,11,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/Rihanna-Diamonds-lyrics
4950,3,2012-12-22,Die Young,Ke$ha,,2,11,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/Ke-ha-Die-Young-lyrics
4951,4,2012-12-22,Ho Hey,The Lumineers,,4,27,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/The-Lumineers-Ho-Hey-lyrics
4952,5,2012-12-22,One More Night,Maroon 5,,1,25,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/Maroon-5-One-More-Night-lyrics
4953,6,2012-12-22,I Cry,Flo Rida,,6,11,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/Flo-Rida-I-Cry-lyrics
4954,7,2012-12-22,Home,Phillip Phillips,,7,24,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/Phillip-Phillips-Home-lyrics
4955,8,2012-12-22,Some Nights,fun.,,3,42,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/fun-Some-Nights-lyrics
4956,9,2012-12-22,Beauty And A Beat,Justin Bieber,['Nicki Minaj'],9,9,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/Justin-Bieber-Beauty-And-A-Beat-lyrics
4957,10,2012-12-22,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,,6,19,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/Ne-Yo-Let-Me-Love-You-Until-You-Learn-To-Love-Yourself-lyrics
4958,11,2012-12-22,Gangnam Style,PSY,,2,14,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/PSY-Gangnam-Style-lyrics
4959,12,2012-12-22,Girl On Fire,Alicia Keys,['Nicki Minaj'],11,14,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/Alicia-Keys-Girl-On-Fire-lyrics
4960,13,2012-12-22,Scream & Shout,will.i.am,['Britney Spears'],12,2,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/william-Scream-Shout-lyrics
4961,14,2012-12-22,Don't You Worry Child,Swedish House Mafia,['John Martin'],14,12,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/Swedish-House-Mafia-Dont-You-Worry-Child-lyrics
4962,15,2012-12-22,I Knew You Were Trouble.,Taylor Swift,,3,8,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/Taylor-Swift-I-Knew-You-Were-Trouble-lyrics
4963,16,2012-12-22,Try,P!nk,,16,7,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/P-nk-Try-lyrics
4964,17,2012-12-22,Cruise,Florida Georgia Line,['Nelly'],16,17,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/Florida-Georgia-Line-Cruise-lyrics
4965,18,2012-12-22,The A Team,Ed Sheeran,,18,22,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/Ed-Sheeran-The-A-Team-lyrics
4966,19,2012-12-22,Swimming Pools (Drank),Kendrick Lamar,,17,17,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/Kendrick-Lamar-Swimming-Pools-Drank-lyrics
4967,20,2012-12-22,Too Close,Alex Clare,,7,37,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/Alex-Clare-Too-Close-lyrics
4968,21,2012-12-22,Thrift Shop,Macklemore,"['Ryan Lewis', 'Wanz']",21,10,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/Macklemore-Thrift-Shop-lyrics
4969,22,2012-12-22,Clique,Kanye West,"['Jay-Z', 'Big Sean']",12,14,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/Kanye-West-Clique-lyrics
4970,23,2012-12-22,Adorn,Miguel,,17,19,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/Miguel-Adorn-lyrics
4971,24,2012-12-22,It's Time,Imagine Dragons,,22,27,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/Imagine-Dragons-Its-Time-lyrics
4972,25,2012-12-22,We Are Never Ever Getting Back Together,Taylor Swift,,1,18,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/Taylor-Swift-We-Are-Never-Ever-Getting-Back-Together-lyrics
4973,26,2012-12-22,Va Va Voom,Nicki Minaj,,22,8,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/Nicki-Minaj-Va-Va-Voom-lyrics
4974,27,2012-12-22,As Long As You Love Me,Justin Bieber,['Big Sean'],6,25,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/Justin-Bieber-As-Long-As-You-Love-Me-lyrics
4975,28,2012-12-22,Don't Wake Me Up,Chris Brown,,10,24,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/Chris-Brown-Dont-Wake-Me-Up-lyrics
4976,29,2012-12-22,All I Want For Christmas Is You,Mariah Carey,,29,2,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/Mariah-Carey-All-I-Want-For-Christmas-Is-You-lyrics
4977,30,2012-12-22,Bandz A Make Her Dance,Juicy J,"['Lil Wayne', '2 Chainz']",29,13,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/Juicy-J-Bandz-A-Make-Her-Dance-lyrics
4978,31,2012-12-22,Don't Stop The Party,Pitbull,['TJR'],30,8,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/Pitbull-Dont-Stop-The-Party-lyrics
4979,32,2012-12-22,Thinkin Bout You,Frank Ocean,,32,22,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/Frank-Ocean-Thinkin-Bout-You-lyrics
4980,33,2012-12-22,I Will Wait,Mumford,['Sons'],23,18,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/Mumford-I-Will-Wait-lyrics
4981,34,2012-12-22,Wanted,Hunter Hayes,,16,33,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/Hunter-Hayes-Wanted-lyrics
4982,35,2012-12-22,Blow Me (One Last Kiss),P!nk,,5,23,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/P-nk-Blow-Me-One-Last-Kiss-lyrics
4983,36,2012-12-22,Hall Of Fame,The Script,['will.i.am'],36,11,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/The-Script-Hall-Of-Fame-lyrics
4984,37,2012-12-22,Feel Again,OneRepublic,,36,15,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/OneRepublic-Feel-Again-lyrics
4985,38,2012-12-22,Lights,Ellie Goulding,,2,51,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/Ellie-Goulding-Lights-lyrics
4986,39,2012-12-22,No Worries,Lil Wayne,['Detail'],39,14,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/Lil-Wayne-No-Worries-lyrics
4987,40,2012-12-22,Better Dig Two,The Band Perry,,40,6,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/The-Band-Perry-Better-Dig-Two-lyrics
4988,41,2012-12-22,Little Talks,Of Monsters And Men,,41,29,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/Of-Monsters-And-Men-Little-Talks-lyrics
4989,42,2012-12-22,F**kin Problems,A$AP Rocky,"['Drake', '2 Chainz', 'Kendrick Lamar']",42,6,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/A-AP-Rocky-Fkin-Problems-lyrics
4990,43,2012-12-22,Everybody Talks,Neon Trees,,6,39,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/Neon-Trees-Everybody-Talks-lyrics
4991,44,2012-12-22,Sweet Nothing,Calvin Harris,['Florence Welch'],44,5,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/Calvin-Harris-Sweet-Nothing-lyrics
4992,45,2012-12-22,Call Me Maybe,Carly Rae Jepsen,,1,42,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/Carly-Rae-Jepsen-Call-Me-Maybe-lyrics
4993,46,2012-12-22,Somebody That I Used To Know,Gotye,['Kimbra'],1,49,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/Gotye-Somebody-That-I-Used-To-Know-lyrics
4994,47,2012-12-22,Good Time,Owl City,['Carly Rae Jepsen'],8,24,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/Owl-City-Good-Time-lyrics
4995,48,2012-12-22,Goodbye In Her Eyes,Zac Brown Band,,48,9,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/Zac-Brown-Band-Goodbye-In-Her-Eyes-lyrics
4996,49,2012-12-22,Pop That,French Montana,"['Rick Ross', 'Drake', 'Lil Wayne']",36,22,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/French-Montana-Pop-That-lyrics
4997,50,2012-12-22,Every Storm (Runs Out Of Rain),Gary Allan,,50,10,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/Gary-Allan-Every-Storm-Runs-Out-Of-Rain-lyrics
4998,51,2012-12-22,Til My Last Day,Justin Moore,,51,13,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/Justin-Moore-Til-My-Last-Day-lyrics
4999,52,2012-12-22,Catch My Breath,Kelly Clarkson,,52,7,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/Kelly-Clarkson-Catch-My-Breath-lyrics
5000,53,2012-12-22,Little Things,One Direction,,41,4,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/One-Direction-Little-Things-lyrics
5001,54,2012-12-22,I'm Different,2 Chainz,,54,4,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/2-Chainz-Im-Different-lyrics
5002,55,2012-12-22,Beer Money,Kip Moore,,55,12,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/Kip-Moore-Beer-Money-lyrics
5003,56,2012-12-22,Anything Could Happen,Ellie Goulding,,56,9,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/Ellie-Goulding-Anything-Could-Happen-lyrics
5004,57,2012-12-22,Love And War,Tamar Braxton,,57,1,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/Tamar-Braxton-Love-And-War-lyrics
5005,58,2012-12-22,Kiss Tomorrow Goodbye,Luke Bryan,,29,16,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/Luke-Bryan-Kiss-Tomorrow-Goodbye-lyrics
5006,59,2012-12-22,Creepin',Eric Church,,59,16,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/Eric-Church-Creepin-lyrics
5007,60,2012-12-22,Birthday Song,2 Chainz,['Kanye West'],47,18,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/2-Chainz-Birthday-Song-lyrics
5008,61,2012-12-22,Skyfall,Adele,,8,10,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/Adele-Skyfall-lyrics
5009,62,2012-12-22,How Country Feels,Randy Houser,,62,10,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/Randy-Houser-How-Country-Feels-lyrics
5010,63,2012-12-22,Wicked Games,The Weeknd,,63,6,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/The-Weeknd-Wicked-Games-lyrics
5011,64,2012-12-22,The Only Way I Know,Jason Aldean With Luke Bryan,['Eric Church'],64,5,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/Jason-Aldean-With-Luke-Bryan-The-Only-Way-I-Know-lyrics
5012,65,2012-12-22,Radioactive,Imagine Dragons,,65,15,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/Imagine-Dragons-Radioactive-lyrics
5013,66,2012-12-22,Did It For The Girl,Greg Bates,,66,12,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/Greg-Bates-Did-It-For-The-Girl-lyrics
5014,67,2012-12-22,Madness,Muse,,60,16,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/Muse-Madness-lyrics
5015,68,2012-12-22,The One That Got Away,Jake Owen,,51,18,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/Jake-Owen-The-One-That-Got-Away-lyrics
5016,69,2012-12-22,When I Was Your Man,Bruno Mars,,69,1,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/Bruno-Mars-When-I-Was-Your-Man-lyrics
5017,70,2012-12-22,Ball,T.I.,['Lil Wayne'],50,8,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/TI-Ball-lyrics
5018,71,2012-12-22,Diced Pineapples,Rick Ross,"['Wale', 'Drake']",71,10,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/Rick-Ross-Diced-Pineapples-lyrics
5019,72,2012-12-22,El Cerrito Place,Kenny Chesney,,72,9,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/Kenny-Chesney-El-Cerrito-Place-lyrics
5020,73,2012-12-22,Southern Comfort Zone,Brad Paisley,,68,10,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/Brad-Paisley-Southern-Comfort-Zone-lyrics
5021,74,2012-12-22,Live While We're Young,One Direction,,3,10,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/One-Direction-Live-While-Were-Young-lyrics
5022,75,2012-12-22,Remember You,Wiz Khalifa,['The Weeknd'],75,3,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/Wiz-Khalifa-Remember-You-lyrics
5023,76,2012-12-22,Tornado,Little Big Town,,76,5,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/Little-Big-Town-Tornado-lyrics
5024,77,2012-12-22,Daylight,Maroon 5,,77,1,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/Maroon-5-Daylight-lyrics
5025,78,2012-12-22,Begin Again,Taylor Swift,,7,10,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/Taylor-Swift-Begin-Again-lyrics
5026,79,2012-12-22,Don't Judge Me,Chris Brown,,79,6,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/Chris-Brown-Dont-Judge-Me-lyrics
5027,80,2012-12-22,My Life,50 Cent,"['Eminem', 'Adam Levine']",27,2,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/50-Cent-My-Life-lyrics
5028,81,2012-12-22,Somebody's Heartbreak,Hunter Hayes,,81,3,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/Hunter-Hayes-Somebodys-Heartbreak-lyrics
5029,82,2012-12-22,Turn On The Lights,Future,,50,18,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/Future-Turn-On-The-Lights-lyrics
5030,83,2012-12-22,Poetic Justice,Kendrick Lamar,['Drake'],76,7,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/Kendrick-Lamar-Poetic-Justice-lyrics
5031,84,2012-12-22,I Want To Know What Love Is,Terry McDermott,,84,1,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/Terry-McDermott-I-Want-To-Know-What-Love-Is-lyrics
5032,85,2012-12-22,Stubborn Love,The Lumineers,,85,1,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/The-Lumineers-Stubborn-Love-lyrics
5033,86,2012-12-22,Rest Of My Life,Ludacris,"['Usher', 'David Guetta']",72,3,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/Ludacris-Rest-Of-My-Life-lyrics
5034,87,2012-12-22,Let It Go,Wiz Khalifa,['Akon'],87,1,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/Wiz-Khalifa-Let-It-Go-lyrics
5035,88,2012-12-22,Young & Gettin' It,Meek Mill,['Kirko Bangz'],88,6,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/Meek-Mill-Young-Gettin-It-lyrics
5036,89,2012-12-22,Tip It On Back,Dierks Bentley,,89,3,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/Dierks-Bentley-Tip-It-On-Back-lyrics
5037,90,2012-12-22,One Of Those Nights,Tim McGraw,,90,2,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/Tim-McGraw-One-Of-Those-Nights-lyrics
5038,91,2012-12-22,Take A Walk,Passion Pit,,85,15,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/Passion-Pit-Take-A-Walk-lyrics
5039,92,2012-12-22,Finally Found You,Enrique Iglesias,['Sammy Adams'],24,13,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/Enrique-Iglesias-Finally-Found-You-lyrics
5040,93,2012-12-22,Come Wake Me Up,Rascal Flatts,,52,20,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/Rascal-Flatts-Come-Wake-Me-Up-lyrics
5041,94,2012-12-22,Ice,Kelly Rowland,['Lil Wayne'],88,8,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/Kelly-Rowland-Ice-lyrics
5042,95,2012-12-22,Celebration,Game,"['Chris Brown', 'Tyga', 'Wiz Khalifa', 'Lil Wayne']",82,5,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/Game-Celebration-lyrics
5043,96,2012-12-22,Somewhere Over The Rainbow,Nicholas David,,96,1,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/Nicholas-David-Somewhere-Over-The-Rainbow-lyrics
5044,97,2012-12-22,Ready Or Not,Bridgit Mendler,,78,8,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/Bridgit-Mendler-Ready-Or-Not-lyrics
5045,98,2012-12-22,Dance For You,Beyonce,,78,14,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/Beyonce-Dance-For-You-lyrics
5046,99,2012-12-22,Neva End,Future,,99,1,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/Future-Neva-End-lyrics
5047,100,2012-12-22,Representin',Ludacris,['Kelly Rowland'],97,2,https://www.billboard.com/charts/hot-100/2012-12-22,,https://www.genius.com/Ludacris-Representin-lyrics
5048,1,2012-12-29,Locked Out Of Heaven,Bruno Mars,,1,11,https://www.billboard.com/charts/hot-100/2012-12-29,,https://www.genius.com/Bruno-Mars-Locked-Out-Of-Heaven-lyrics
5049,2,2012-12-29,Diamonds,Rihanna,,1,12,https://www.billboard.com/charts/hot-100/2012-12-29,,https://www.genius.com/Rihanna-Diamonds-lyrics
5050,3,2012-12-29,Ho Hey,The Lumineers,,3,28,https://www.billboard.com/charts/hot-100/2012-12-29,,https://www.genius.com/The-Lumineers-Ho-Hey-lyrics
5051,4,2012-12-29,Die Young,Ke$ha,,2,12,https://www.billboard.com/charts/hot-100/2012-12-29,,https://www.genius.com/Ke-ha-Die-Young-lyrics
5052,5,2012-12-29,One More Night,Maroon 5,,1,26,https://www.billboard.com/charts/hot-100/2012-12-29,,https://www.genius.com/Maroon-5-One-More-Night-lyrics
5053,6,2012-12-29,I Cry,Flo Rida,,6,12,https://www.billboard.com/charts/hot-100/2012-12-29,,https://www.genius.com/Flo-Rida-I-Cry-lyrics
5054,7,2012-12-29,Beauty And A Beat,Justin Bieber,['Nicki Minaj'],7,10,https://www.billboard.com/charts/hot-100/2012-12-29,,https://www.genius.com/Justin-Bieber-Beauty-And-A-Beat-lyrics
5055,8,2012-12-29,Home,Phillip Phillips,,7,25,https://www.billboard.com/charts/hot-100/2012-12-29,,https://www.genius.com/Phillip-Phillips-Home-lyrics
5056,9,2012-12-29,Some Nights,fun.,,3,43,https://www.billboard.com/charts/hot-100/2012-12-29,,https://www.genius.com/fun-Some-Nights-lyrics
5057,10,2012-12-29,I Knew You Were Trouble.,Taylor Swift,,3,9,https://www.billboard.com/charts/hot-100/2012-12-29,,https://www.genius.com/Taylor-Swift-I-Knew-You-Were-Trouble-lyrics
5058,11,2012-12-29,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,,6,20,https://www.billboard.com/charts/hot-100/2012-12-29,,https://www.genius.com/Ne-Yo-Let-Me-Love-You-Until-You-Learn-To-Love-Yourself-lyrics
5059,12,2012-12-29,Don't You Worry Child,Swedish House Mafia,['John Martin'],12,13,https://www.billboard.com/charts/hot-100/2012-12-29,,https://www.genius.com/Swedish-House-Mafia-Dont-You-Worry-Child-lyrics
